0 16000
0 12000
1 16000
2 11500
2 16000
4 14000
4 21000
8 25000
8 12500
8 11000
8 25000
8 13000
8 12500
8 21000
8 14000
8 11000
8 14000
8 11500
8 21800
8 16000
9 11500
9 21000
9 16000
9 11000
9 14000
9 25000
9 14000
9 23000
9 11000
9 12500
9 13000
9 11500
9 12500
9 21800
9 11500
9 14000
9 11000
9 16000
9 13000
10 16000
10 11500
10 21800
10 13000
10 14000
10 23000
14 28000
14 12500
14 14000
14 20000
14 23000
15 14000
16 28800
16 13000
16 22500
16 23800
16 13500
16 14000
17 16000
17 14000
18 16000
18 28000
18 23800
18 13000
18 14000
18 22500
18 13000
18 11500
18 24000
18 14000
20 14000
20 11500
20 13000
20 24000
20 13000
20 22500
20 28000
21 28000
21 13000
21 22500
21 24000
21 23800
21 13000
21 14000
21 11500
21 14000
22 28000
22 22500
22 14000
22 13000
22 14000
22 13000
22 23800
22 11500
23 14000
23 23800
23 11500
23 13000
23 22500
23 24000
23 16000
23 8500
23 14000
23 28000
23 13000
23 14000
23 28000
23 22500
23 24000
23 28000
23 13000
23 13000
23 23800
23 11500
23 8500
23 14000
23 14000
24 8500
24 23800
24 13000
24 13000
24 11500
24 14000
24 14000
24 16000
24 14000
24 28000
24 22500
24 24000
24 28000
24 14000
24 13000
24 14000
24 11500
24 24000
24 14000
24 22500
24 16000
24 13000
25 13000
25 22500
25 14000
25 13000
25 21800
25 9000
25 16000
25 14000
25 11500
25 24000
25 13000
25 14000
25 28000
25 9000
25 13000
25 13000
25 14000
25 22500
25 28000
25 21800
26 28000
26 16000
26 9000
26 13000
26 14000
26 12000
26 22500
26 13000
26 14000
26 24000
26 14000
26 13000
26 21800
26 16000
26 22500
26 12000
26 13000
26 9000
26 14000
26 24000
27 22500
27 24000
27 13000
27 21800
27 14000
27 13000
27 28000
27 16000
27 14000
27 16000
27 14000
27 9000
27 12000
27 16000
27 13000
27 21800
27 24000
27 14000
27 9000
27 22500
27 12000
27 16000
28 16000
28 9000
28 24000
28 16000
28 13000
28 14000
28 28000
28 14000
28 13000
28 14000
28 21800
28 12000
28 22500
28 9000
28 13000
28 24000
28 12000
28 21800
28 16000
28 14000
29 14000
29 12000
29 28000
29 22500
29 21800
29 14000
29 14000
29 16000
29 9000
29 26000
29 13000
29 14000
29 16000
29 14000
29 21800
29 12000
29 9000
29 26000
29 14000
30 16000
30 16000
30 13000
30 14000
30 21800
30 26000
30 11000
30 12000
30 22500
30 14000
30 12000
30 14000
30 14000
30 28000
30 26000
30 16000
30 12000
30 21800
30 12000
30 14000
30 11000
30 22500
30 14000
31 14000
31 12000
31 12000
31 22500
31 13000
31 16000
31 14000
31 26000
31 21800
31 16000
31 11000
31 28000
31 15000
31 14000
31 14000
31 16000
31 21800
31 12000
31 26000
31 11000
31 15000
31 16000
32 21800
32 16000
32 11000
32 14000
32 14000
32 13000
32 28000
32 12000
32 14000
32 15000
32 12000
32 16000
32 22500
32 12000
32 16000
32 12000
32 15000
32 14000
33 12000
33 28000
33 12800
33 16000
33 22500
33 14000
33 14000
33 13000
33 21800
33 11000
33 12000
33 15000
33 16000
33 14000
33 16000
33 12000
33 12000
33 15000
33 11000
33 14000
33 12800
34 15000
34 14000
34 28000
34 14000
34 13000
34 12800
34 12000
34 16000
34 21800
34 11000
34 12000
34 22500
34 16000
34 14000
34 16000
34 12000
34 15000
34 12000
34 11000
34 14000
35 13000
35 13000
35 28000
35 21800
35 21000
35 14000
35 14000
35 16000
35 12800
35 12000
35 20000
35 11000
35 14000
35 22500
35 21000
35 16000
35 13000
35 12000
35 14000
35 12800
35 21000
35 20000
35 20000
36 12800
36 20000
36 14000
36 22500
36 15000
36 28000
36 20000
36 11000
36 12000
36 14000
36 13000
36 21000
36 21800
36 13000
36 13000
36 12000
36 15000
36 20000
36 20000
36 12800
