0 85000
3 50000
3 48000
3 85000
5 55000
7 75000
8 48000
9 56852
9 75700
9 60175
9 50000
9 38160
9 80189
10 50000
10 44000
10 70000
10 75000
11 45000
13 90000
15 43359
15 44609
15 57520
15 58358
15 30464
15 48750
15 60427
15 49718
15 53961
15 41283
15 62247
15 57194
15 54456
15 32653
15 47607
15 67362
15 41256
15 60842
15 71558
15 33947
15 61025
15 71667
15 66125
15 59660
15 48027
15 61575
15 44178
15 53194
15 88601
15 68702
15 48761
15 68660
15 51029
15 66706
15 75682
15 104725
15 76205
15 45574
15 58169
15 50857
15 92570
15 85406
15 98036
15 92089
15 42085
15 50582
15 33514
15 38373
15 79827
15 45198
15 40016
15 59014
15 69991
15 85317
15 102565
15 31525
15 70137
15 47661
15 44331
15 51011
15 63933
15 57036
15 77433
15 40265
15 60294
15 61963
15 103828
15 91487
15 45244
15 41174
15 70275
15 55770
15 57494
15 67461
15 54606
15 65364
15 106053
15 57794
15 58397
15 67340
15 61953
15 98598
15 68006
15 87006
15 106008
15 65909
15 59406
15 98904
15 82190
15 98535
15 78325
15 49540
15 94385
15 65519
15 49431
15 63204
15 70804
15 55008
15 67120
15 54203
15 61236
15 64259
15 71272
15 78662
15 63223
15 77625
15 72510
15 76389
15 61340
15 88585
15 59864
15 64968
15 75850
15 69321
15 67857
15 76711
15 74364
15 83814
15 99653
15 77178
15 68937
15 71333
15 73919
15 81888
15 79867
15 80947
15 95518
15 72475
15 53497
15 76674
15 76605
15 54648
15 73768
15 87140
15 80004
15 83933
15 83664
15 73887
15 68063
15 78515
15 75792
15 87480
15 56814
15 75223
15 33911
15 59442
15 52535
15 61284
15 80537
15 72875
15 90483
15 71430
15 68136
15 86175
15 67411
15 89134
15 63836
15 70412
15 80279
15 73278
15 53897
15 80329
15 55803
15 50975
15 47025
15 53300
15 48395
15 48369
15 51947
15 42525
15 67696
15 58338
15 62597
15 63697
15 57259
15 87043
15 70169
15 81821
15 73186
15 62329
15 64155
15 63069
15 58751
15 55331
15 61376
15 59575
15 55109
15 58666
15 45129
15 44913
15 46382
15 41719
15 51370
15 46543
15 46774
15 51261
15 42737
15 62354
15 45781
15 43367
15 43236
15 49648
15 46129
15 87469
15 47188
15 43588
15 48019
15 52133
15 53847
15 71519
15 60793
15 49602
15 49593
15 50359
15 72535
15 50857
15 61309
15 77925
15 64272
15 63472
15 64892
15 58365
15 66572
15 58595
15 78452
15 53708
15 63807
15 73263
15 59872
15 57048
15 63343
15 64787
15 61402
15 64973
15 61057
15 86724
15 79843
15 48499
15 76579
15 48477
15 64292
15 64384
15 50408
15 63196
15 70571
15 38977
15 52384
15 54699
15 48512
15 53597
15 54106
15 43234
15 44530
15 55567
15 39577
15 47002
15 47011
15 80730
15 72573
15 86985
15 83265
15 77417
15 99265
15 64492
15 81972
15 78027
15 73226
15 68147
15 69534
15 86558
15 65847
15 58982
15 64934
15 65032
15 64153
15 68508
15 65719
15 80515
15 80071
15 101589
15 59723
15 80630
15 65994
15 62139
15 64078
15 60217
15 59820
15 102028
15 67013
15 58366
15 50699
15 69864
15 92158
15 103141
15 63238
15 106160
15 61822
15 62628
15 59809
15 57365
15 62811
15 67991
15 72824
15 63639
15 79966
15 72341
15 60596
15 53956
15 62078
15 58472
15 62603
15 66219
15 60975
15 67189
15 52894
15 40771
15 60000
15 46722
15 39744
15 48092
15 48969
15 40577
15 47778
15 41895
15 39462
15 39551
15 45869
15 54244
15 45716
15 71067
15 76328
15 46234
15 44070
15 37039
15 94352
15 90145
15 61271
15 71190
15 65710
15 65585
15 71033
15 62109
15 53286
15 53257
15 67154
15 63153
15 85458
15 92769
15 56497
15 57400
15 66845
15 54762
15 60627
15 66791
15 71797
15 67556
15 63608
15 66024
15 67064
15 59355
15 66374
15 66796
15 62311
15 72163
15 72768
15 64821
15 70122
15 96564
15 64491
15 57491
15 96851
15 56783
15 70612
15 56684
15 67040
15 92588
15 83289
15 60279
15 41188
15 42898
15 101088
15 80052
15 53862
15 36690
15 68065
15 49812
15 44613
15 73375
15 50259
15 47497
15 48657
15 57343
15 40519
15 42683
15 60750
15 54955
15 56145
15 57615
15 44210
15 63701
15 61564
15 65875
15 50309
15 55587
15 74555
15 65148
15 62416
15 69239
15 41702
15 63841
15 45988
15 63780
15 64297
15 63583
15 69810
15 66210
15 59770
15 66959
15 79038
15 67859
15 61378
15 67266
15 64279
15 65882
15 69621
15 59093
15 54734
15 61091
15 65804
15 63905
15 61272
15 60337
15 63735
15 54989
15 59979
15 55091
15 57806
15 56620
15 61416
15 66213
15 43726
15 51209
15 44072
15 56609
15 45371
15 49378
15 44972
15 45657
15 52192
15 33312
15 68713
15 39959
15 77274
15 50540
15 34998
15 49393
15 58787
15 63975
15 59633
15 53946
15 71550
15 71227
15 64131
15 61526
15 68598
15 58599
15 58633
15 49866
15 59211
15 56576
15 56946
15 54224
15 58556
15 62200
15 52232
15 61542
15 60616
15 55107
15 64558
15 61678
15 66572
15 72827
15 58567
15 95155
15 68010
15 66493
15 90173
15 60217
15 82676
15 65257
15 55806
15 61433
15 85084
15 68460
15 75289
15 45499
15 53507
15 54742
15 60576
15 57659
15 64626
15 41937
15 39856
15 41789
15 38321
15 41417
15 41741
15 46603
15 84331
15 67676
15 72257
15 73082
15 66261
15 59526
15 99206
15 73904
15 58342
15 67417
15 63893
15 76727
15 60173
15 80043
15 64366
15 24445
15 61510
15 58149
15 59183
15 106071
15 47630
15 45343
15 57875
15 50255
15 58639
15 49869
15 59080
15 56423
15 48293
15 52792
15 48672
15 56316
15 62083
15 61612
15 43532
15 61977
15 50453
15 48269
15 47896
15 44738
15 49548
15 54108
15 52035
15 85803
15 46354
15 69577
15 49592
15 50253
15 53526
15 50797
15 37687
15 60653
15 65989
15 70138
15 67299
15 69298
15 65531
15 74083
15 69996
15 69410
15 63735
15 68747
15 66617
15 42362
15 55817
15 62927
15 53666
15 50299
15 84397
15 37148
15 43958
15 43497
15 56047
15 39187
15 42570
15 31397
15 46045
15 43342
15 42875
15 45086
15 72631
15 80205
15 59314
15 50430
15 90000
16 41855
16 44357
16 57531
16 58346
16 30496
16 44295
16 41895
16 49015
16 46216
16 44663
16 42835
16 46865
16 38265
16 60414
16 49713
16 54581
16 41178
16 62259
16 57199
16 55885
16 32119
16 45518
16 66206
16 41247
16 61112
16 71036
16 33940
16 52963
16 44036
16 60484
16 49634
16 72558
16 66079
16 61441
16 42505
16 80255
16 48036
16 60238
16 44558
16 41261
16 53902
16 88609
16 68688
16 48679
16 71578
16 51554
16 52819
16 66719
16 45016
16 75674
16 72561
16 76067
16 45569
16 58496
16 54585
16 50846
16 89008
16 88396
16 39375
16 95763
16 92748
16 94086
16 42349
16 51678
16 33507
16 38664
16 41855
16 79842
16 45193
16 40011
16 59724
16 70292
16 85547
16 105845
16 31518
16 70623
16 47670
16 43413
16 51374
16 65075
16 58462
16 76812
16 40273
16 59772
16 61975
16 103838
16 91025
16 45239
16 41165
16 70840
16 55781
16 59769
16 67467
16 54616
16 65357
16 106074
16 60250
16 58408
16 67798
16 64393
16 98607
16 68012
16 87014
16 105986
16 65895
16 61323
16 98778
16 82173
16 100212
16 80440
16 51086
16 97972
16 65532
16 50197
16 63197
16 70818
16 54996
16 67126
16 54197
16 62509
16 64246
16 71257
16 78677
16 63210
16 77609
16 72495
16 75264
16 61346
16 88576
16 59875
16 64955
16 75834
16 69307
16 67843
16 76695
16 74349
16 83822
16 99672
16 77162
16 68943
16 71340
16 73904
16 81904
16 79874
16 80938
16 95498
16 72467
16 53486
16 76689
16 76612
16 54658
16 73775
16 87131
16 79987
16 83924
16 83647
16 73879
16 68049
16 78499
16 75799
16 87471
16 56802
16 75207
16 33914
16 59436
16 52529
16 61277
16 80545
16 72882
16 90501
16 74145
16 68129
16 83878
16 67417
16 88225
16 63823
16 70404
16 80295
16 73292
16 53886
16 80320
16 55808
16 50969
16 47029
16 54900
16 50156
16 48378
16 52816
16 41698
16 67689
16 58326
16 62590
16 63709
16 57247
16 87025
16 70154
16 81812
16 71858
16 62341
16 64167
16 63081
16 58745
16 55325
16 61363
16 59586
16 55120
16 58677
16 45124
16 45541
16 46938
16 41450
16 51380
16 46533
16 46783
16 51266
16 42728
16 62347
16 46092
16 43358
16 43240
16 49638
16 46124
16 87486
16 47345
16 43583
16 48023
16 52143
16 54035
16 71511
16 60799
16 49606
16 49583
16 50348
16 74712
16 50862
16 61296
16 80030
16 63538
16 63803
16 64904
16 58869
16 66194
16 58600
16 78459
16 53718
16 63794
16 73270
16 59883
16 58036
16 63349
16 64799
16 61389
16 64523
16 62781
16 86741
16 81258
16 48489
16 76594
16 48467
16 65394
16 64371
16 50413
16 63183
16 70556
16 38984
16 54225
16 54688
16 48507
16 53607
16 54116
16 43225
16 44525
16 55555
16 39573
16 46997
16 47006
16 80721
16 72580
16 87599
16 85455
16 77424
16 101850
16 64479
16 81955
16 78114
16 73240
16 66662
16 69520
16 86549
16 65853
16 58976
16 64927
16 65025
16 65485
16 68514
16 65705
16 80498
16 80087
16 101578
16 61274
16 80646
16 65987
16 62127
16 64071
16 60229
16 59831
16 102048
16 67019
16 58371
16 50693
16 69857
16 92176
16 102150
16 63250
16 106149
16 61815
16 62621
16 59803
16 57353
16 63516
16 67984
16 72831
16 63632
16 79973
16 72333
16 60602
16 53950
16 62084
16 58460
16 106134
16 62590
16 66225
16 61952
16 65736
16 52888
16 40775
16 61458
16 46717
16 39740
16 48874
16 48973
16 40585
16 47773
16 42419
16 39000
16 39571
16 46396
16 55325
16 45720
16 71081
16 76343
16 46118
16 44061
16 37031
16 94359
16 91332
16 61264
16 70845
16 65696
16 65598
16 71047
16 62115
16 53275
16 53246
16 68145
16 63140
16 85449
16 92750
16 56508
16 55303
16 66857
16 54825
16 60560
16 66797
16 72125
16 66705
16 63614
16 64854
16 67070
16 59360
16 66367
16 65992
16 62323
16 72968
16 72782
16 61834
16 70114
16 96579
16 64497
16 57485
16 96841
16 56788
16 70604
16 56672
16 67823
16 92606
16 83280
16 60285
16 41192
16 42893
16 101106
16 80043
16 53856
16 37777
16 68071
16 49802
16 46169
16 73382
16 50264
16 47492
16 48647
16 57348
16 40510
16 42691
16 60743
16 56542
16 55355
16 58333
16 44218
16 62981
16 61557
16 65881
16 50319
16 55575
16 74569
16 64476
16 62409
16 69232
16 41706
16 63853
16 45992
16 64666
16 64284
16 64774
16 69803
16 68281
16 59781
16 64987
16 79495
16 67872
16 62808
16 67279
16 64266
16 63937
16 69607
16 59215
16 54728
16 61078
16 65810
16 63917
16 61265
16 59423
16 63741
16 54769
16 59984
16 55079
16 57817
16 56631
16 61403
16 66226
16 43717
16 51004
16 44479
16 56620
16 45669
16 49368
16 44967
16 45652
16 52181
16 33318
16 68726
16 40865
16 79130
16 52025
16 35004
16 49383
16 58775
16 62789
16 59621
16 53951
16 71557
16 71241
16 64118
16 59134
16 68604
16 58593
16 59135
16 51651
16 59205
16 57291
16 58237
16 54805
16 60325
16 62187
16 53295
16 61554
16 60603
16 55118
16 64896
16 61671
16 66578
16 72834
16 58561
16 97148
16 69596
16 69662
16 92908
16 60223
16 82684
16 65263
16 55800
16 61420
16 85092
16 68453
16 75296
16 45494
16 53501
16 54747
16 60588
16 57019
16 64632
16 41928
16 39440
16 41579
16 39168
16 40946
16 41820
16 45994
16 84322
16 67662
16 73026
16 73089
16 66254
16 59514
16 96960
16 73911
16 58347
16 67410
16 63886
16 76797
16 60166
16 81715
16 64359
16 24449
16 61503
16 58154
16 59001
16 106049
16 47620
16 45347
16 57886
16 49926
16 58633
16 51445
16 59074
16 56434
16 48297
16 52786
16 48667
16 56751
16 62095
16 62541
16 43527
16 61989
16 50442
16 48278
16 47891
16 44729
16 50156
16 54118
16 52040
16 84808
16 45181
16 69590
16 49601
16 50247
16 53536
16 50802
16 37679
16 60659
16 66002
16 70152
16 67312
16 69304
16 65517
16 74075
16 70002
16 69403
16 63722
16 68733
16 66610
16 42357
16 55828
16 62933
16 53660
16 50288
16 84380
16 36859
16 43251
16 43505
16 54552
16 40356
16 41333
16 31400
16 47358
16 43333
16 44003
16 44238
16 72616
16 80188
16 59302
16 49979
16 54317
16 37159
16 40215
16 67915
16 44068
16 40951
16 51455
16 53867
16 88005
16 35811
16 45225
16 48964
16 60832
16 60140
16 43893
16 42496
16 66902
16 55973
16 68601
16 57331
16 70497
16 70478
16 42352
16 68363
16 48517
16 62401
16 39591
16 38313
16 85397
16 38212
16 42974
16 86212
16 53696
16 77981
16 48761
16 95629
16 66656
16 43296
16 56526
16 64612
16 80122
16 62916
16 54276
16 57330
16 37305
16 51729
16 60325
16 59097
16 58634
16 46268
16 77377
16 71489
16 73212
16 64536
16 76374
16 79604
16 76283
16 59679
16 73090
16 57392
16 49273
16 49366
16 41716
16 55057
16 47314
16 44815
16 43492
16 43664
16 45886
16 53367
16 73990
16 65407
16 46971
16 55798
16 67823
16 35134
16 106186
16 73882
16 52281
16 59601
16 60190
16 41332
16 48022
16 60222
16 43489
16 52207
16 50459
16 49490
16 77619
16 60703
16 40010
16 40812
16 54156
16 37538
16 59830
16 45756
16 41616
16 53691
16 55720
16 65002
16 52872
16 50891
16 69744
16 44319
16 54472
16 56409
16 58674
16 63517
16 45899
16 66847
16 59762
16 68937
16 49293
16 60336
16 59111
16 43454
16 46600
16 43830
16 36079
16 25606
16 56624
16 54408
16 46337
16 58518
16 54638
16 45672
16 79223
16 48456
16 38176
16 50491
16 42667
16 44393
16 48956
16 68557
16 41778
16 46824
16 49754
16 43751
16 44946
16 67603
16 78274
16 69517
16 55427
16 41137
16 49167
16 65261
16 83330
16 44041
16 69276
16 60314
16 59996
16 44997
16 48001
16 40563
16 44132
16 81889
16 50211
16 59391
16 39692
16 33144
16 56732
16 80603
16 50361
16 67044
16 45600
16 53797
16 42380
16 52834
16 23888
16 64034
16 60256
17 50875
17 54322
17 37155
17 40210
17 67901
17 44072
17 41511
17 51460
17 53861
17 87996
17 35814
17 45220
17 48338
17 60819
17 60146
17 44177
17 42500
17 66895
17 55984
17 68320
17 57336
17 70504
17 70492
17 41885
17 68349
17 50929
17 62394
17 39587
17 37690
17 85414
17 38215
17 42965
17 86220
17 53685
17 77965
17 48756
17 95634
17 66649
17 43304
17 56537
17 64605
17 80113
17 62903
17 54286
17 57335
17 37258
17 51718
17 60312
17 59108
17 58639
17 46884
17 77371
17 71474
17 73199
17 64542
17 76381
17 79588
17 76290
17 59690
17 73075
17 57397
17 49268
17 49874
17 41720
17 55062
17 48669
17 44823
17 43575
17 43177
17 45876
17 53377
17 73982
17 65420
17 47853
17 55803
17 67836
17 35130
17 106175
17 73896
17 52270
17 59606
17 60202
17 41023
17 48026
17 60234
17 43484
17 52201
17 50464
17 49485
17 77626
17 60696
17 40005
17 40816
17 54166
17 37534
17 59835
17 45006
17 41624
17 53685
17 55714
17 64988
17 52877
17 50880
17 69737
17 45484
17 54482
17 56403
17 58679
17 63504
17 45903
17 66860
17 59773
17 68943
17 49283
17 60342
17 59105
17 43458
17 46604
17 43821
17 36075
17 25600
17 56635
17 54402
17 44949
17 58512
17 54643
17 45681
17 79238
17 48446
17 38172
17 50480
17 42658
17 44384
17 48946
17 68570
17 41773
17 46833
17 49758
17 43746
17 44941
17 67616
17 78289
17 69503
17 55438
17 40787
17 49176
17 65247
17 83338
17 44049
17 69269
17 60320
17 59990
17 45005
17 47991
17 40554
17 44123
17 81897
17 50200
17 59379
17 39688
17 33150
17 56726
17 80589
17 50350
17 67030
17 45563
17 53786
17 42375
17 52844
17 23885
17 64027
17 60243
17 41530
17 43683
17 57536
17 58351
17 30582
17 44303
17 41890
17 49010
17 46617
17 46069
17 43193
17 45052
17 37858
17 60401
17 49703
17 53859
17 39945
17 62252
17 57187
17 57185
17 31685
17 45833
17 67718
17 41238
17 61105
17 70537
17 33936
17 52968
17 44027
17 60035
17 49624
17 71973
17 67877
17 61135
17 42985
17 80271
17 48031
17 61031
17 44181
17 41252
17 55636
17 88600
17 68674
17 47122
17 72145
17 51543
17 52824
17 66712
17 45020
17 75689
17 105077
17 72304
17 77820
17 45573
17 59195
17 54523
17 50851
17 89016
17 90872
17 39382
17 95782
17 92729
17 93687
17 40697
17 51535
17 32982
17 39589
17 41850
17 79826
17 45188
17 40019
17 59335
17 69468
17 88703
17 31511
17 70173
17 47679
17 43417
17 51489
17 66765
17 59845
17 76229
17 40268
17 61538
17 61962
17 103848
17 90588
17 45229
17 41173
17 70832
17 55792
17 59780
17 67480
17 57605
17 65363
17 106052
17 61454
17 58419
17 68478
17 64896
17 98626
17 68005
17 87022
17 105975
17 65881
17 61329
17 99319
17 82156
17 102775
17 82367
17 51546
17 101598
17 65518
17 52259
17 63190
17 70810
17 55001
17 67139
17 54202
17 63898
17 64233
17 71264
17 78661
17 63203
17 77624
17 72509
17 75306
17 61358
17 88567
17 59880
17 64967
17 75849
17 69320
