3 28000
3 19000
3 28000
4 27000
5 25500
6 22000
7 29000
8 22000
8 7800
8 17000
8 19000
8 12000
9 29000
9 27000
9 27000
9 8000
10 6500
10 18600
10 35000
10 14427
10 9200
10 13500
10 12500
10 19000
10 8200
10 12000
10 4000
10 7000
12 22000
12 27000
12 25000
13 25450
14 25452
15 32136
15 28316
15 22842
15 26153
15 23527
15 19779
15 25515
15 21274
15 20698
15 25446
15 19000
15 19000
15 25000
16 20693
16 27869
16 23721
16 19447
16 9990
16 21269
16 25451
16 26170
16 23643
16 22844
16 20780
16 24438
16 25324
16 32142
16 21356
16 26700
17 32148
17 21273
17 23645
17 20408
17 9990
17 19445
17 16879
17 25030
17 21360
17 26985
17 24122
17 20697
17 23341
17 25445
17 24515
17 25900
18 23281
18 21355
18 24488
18 26014
18 25413
18 20671
18 17035
18 24038
18 20694
18 25334
18 19441
18 32154
18 25439
18 21277
18 9990
18 23649
19 17677
19 25433
19 25524
19 9989
19 20691
19 26144
19 32157
19 25287
19 23653
19 23530
19 24765
19 21359
19 28040
19 19792
19 21274
19 21072
19 25752
20 21250
20 27797
20 21278
20 25018
20 24932
20 26748
20 26551
20 10416
20 17675
20 32163
20 20695
20 23772
20 24015
20 25427
20 20235
20 21356
20 23655
20 26432
21 17200
21 27124
21 21282
21 32169
21 24010
21 23814
21 23652
21 21464
21 21351
21 20690
21 22635
21 27799
21 25432
21 26429
21 19429
21 10059
21 25735
21 25037
21 41057
21 22000
21 21500
21 25000
21 35000
22 23654
22 22000
22 21284
22 21346
22 23183
22 40588
22 22655
22 25434
22 20116
22 20685
22 21503
22 10312
22 17149
22 22000
22 23616
22 25522
22 24506
22 27190
22 26858
22 32175
22 22000
23 35000
23 24501
23 9200
23 32171
23 19497
23 40550
23 14427
23 7800
23 22000
23 35000
23 6500
23 23658
23 26252
23 16681
23 25564
23 13500
23 20689
23 25000
23 25436
23 21983
23 21348
23 2600
23 7000
23 10309
23 21279
23 22605
23 22000
23 8200
23 22910
23 2600
23 23588
23 22000
23 25000
23 35000
23 22000
24 35000
24 19084
24 7800
24 10310
24 14427
24 35000
24 22000
24 7000
24 26386
24 40554
24 2600
24 8200
24 6500
24 16260
24 21350
24 23662
24 12000
24 25441
24 24215
24 25835
24 21787
24 25858
24 2600
24 21281
24 13500
24 22946
24 26421
24 32164
24 20686
24 9200
24 22379
24 25132
24 12000
25 14427
25 15684
25 7000
