1 32000
1 60000
1 32000
2 32000
2 60000
2 32000
2 60000
2 32000
3 60000
3 32000
8 32000
9 32000
9 60000
10 32000
14 32000
15 14122
15 17639
16 17637
16 14123
17 17633
17 14120
18 14121
18 17629
18 33000
19 14122
19 17630
20 14120
20 17628
20 33000
21 17626
21 14121
22 17627
22 14123
23 17628
23 14125
23 60000
23 33000
24 39507
24 34016
24 18329
24 17639
24 14122
24 29999
24 30000
24 33000
24 60000
24 14122
24 29999
24 30000
24 17639
24 18329
24 34016
24 39507
25 60000
25 14124
25 39507
25 30000
25 17629
25 33000
25 18329
25 34016
25 29999
26 14121
26 30000
26 34016
26 60000
26 33000
26 29999
26 17632
26 18329
26 39507
27 18329
27 60000
27 33000
27 29999
27 39507
27 17628
27 30000
27 14119
27 34016
28 40000
28 39507
28 29999
28 60000
28 34016
28 14116
28 33000
28 30000
28 18329
28 17629
28 40000
29 29999
29 14117
29 34016
29 33000
29 40000
29 18329
29 30000
29 39507
29 60000
29 17627
29 40000
30 14118
30 18329
30 45006
30 40000
30 39507
30 33000
30 29999
30 17630
30 30000
30 60000
30 45006
30 40000
31 45006
31 30000
31 39507
31 33000
31 18329
31 45000
31 29999
31 40017
31 46439
31 60000
31 45000
32 29999
32 41292
32 30000
32 60000
32 33000
32 45006
32 39507
32 40017
32 18329
32 45000
32 45000
33 30000
33 18329
33 45006
33 39507
33 45000
33 33000
33 29999
33 41287
33 60000
33 40012
33 45000
34 60000
34 18329
34 29999
34 45617
34 39507
34 40007
34 30000
34 33000
34 45006
34 45000
34 45000
34 45000
35 60000
35 30000
35 33000
35 45621
35 40002
35 18329
35 45000
35 45006
35 39507
35 29999
35 45000
35 45000
36 60000
36 39997
36 18329
36 39507
36 29999
36 45006
36 33000
36 45630
36 30000
36 45000
36 45000
