50000
50000
50000
50000
50000
50000
50000
50000
4200
4200
47000
45000
45000
44292.739583333336
43585.479166666664
42878.21875
42170.958333333336
41463.697916666664
40756.4375
40049.177083333336
39341.916666666664
38634.65625
37927.395833333336
37220.135416666664
36512.875
56348.666666666664
56348.666666666664
70000
14996
40000
40000
36014.75
32029.5
34300
60000
36000
38387.62337662338
55000
32000
42000
51666.666666666664
51666.666666666664
35833.33333333333
20000
50000
73000
37300
65000
65000
44000
23000
23000
32333.666666666664
41667.33333333333
51001
51001
60500.5
70000
70000
58468.5
46937
46937
50000
50000
49000
52000
48138.856447688566
70000
52000
62125
55000
53200
53200
48266.90424570913
50000
145000
145000
112765.90051097084
80531.80102194168
48297.701532912535
60305
19000
19000
33742.681497797355
48485.36299559471
48485.36299559471
50242.681497797355
52000
42750
60000
60000
48726.95923677363
51750
51750
51031.65948275862
50313.31896551725
49594.97844827586
48876.637931034486
48876.637931034486
48901.96893589288
48927.299940751276
48952.63094560967
48977.96195046807
49003.29295532646
49003.29295532646
65500
48000
52000
47366.666666666664
49055.67772108843
45100
40400
102500
69333.33333333333
51900
47934.57165732586
56750
47300
79800
47266.666666666664
60333.333333333336
48132.594896331735
63760
51000
58480
43250
58000
48292.803042433945
48292.803042433945
54969.60228182546
61646.401521216976
68323.20076060848
75000
48406.361198738174
62055.555555555555
80000
42560
49000
43500
48579.69800796813
58000
45050
50950
49062.5
52666.666666666664
61475
47565.965410747376
75750
51230
44066.503703703704
50250
57255.555555555555
48022.95191122071
48022.95191122071
48961.47595561035
49900
55000
57750
50573.364364981506
64900
66700
66857.14285714286
68281.25
72062.5
52441.786683107275
65994.75757575757
63999.78571428572
59690.619047619046
62680
63151.179487179485
53630.50551470588
64225.90909090909
58452.260869565216
45915.416666666664
69154.8
56295.217391304344
54316.979468599035
55495.92307692308
56246.125
66653.18181818182
57326.13636363636
65149.88888888889
54783.54761904762
64308.67391304348
58445.91176470588
55970.48
55248.63829787234
55396.73809523809
55709.86166971359
57035.142857142855
61615.14893617021
58557.807692307695
56683.75
59662.77777777778
57272.48762824381
44826.1
63854.73333333333
45234.87096774193
67271.30434782608
79177
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
67989.59090909091
